entity_id,entity_label,entity_class,synonym,plural,wikipedia_page,definition,definition_source,wikidata_page,last_checked
freshwater,freshwater,matter,,,https://en.wikipedia.org/wiki/Fresh_water,"Fresh water or freshwater is any naturally occurring liquid or frozen water containing low concentrations of dissolved salts and other total dissolved solids. Although the term specifically excludes seawater and brackish water, it does include non-salty mineral-rich waters such as chalybeate springs. Fresh water may encompass frozen and meltwater in ice sheets, ice caps, glaciers, snowfields and icebergs, natural precipitations such as rainfall, snowfall, hail/sleet and graupel, and surface runoffs that form inland bodies of water such as wetlands, ponds, lakes, rivers, streams, as well as groundwater contained in aquifers, subterranean rivers and lakes. Fresh water is the water resource that is of the most and immediate use to humans.",Wikipedia,Q102192,20240418.0
fresnel_number,fresnel_number,property,,,https://en.wikipedia.org/wiki/Fresnel_number,"The Fresnel number (F), named after the physicist Augustin-Jean Fresnel, is a dimensionless number occurring in optics, in particular in scalar diffraction theory.",Wikipedia,Q1455717,20240418.0
friction,friction,process,,,http://en.wikipedia.org/wiki/Friction,"Friction is the force resisting the relative motion of solid surfaces, fluid layers, and material elements sliding against each other. There are several types of friction:",Wikipedia,Q82580,20240418.0
friction_angle,friction_angle,property,,,,,,,20240418.0
friction_coefficient,friction_coefficient,property,,,http://en.wikipedia.org/wiki/Friction_coefficient,"force resisting the relative motion of solid surfaces, fluid layers, and material elements sliding against each other",Wikidata,Q82580,20240418.0
friction_factor,friction_factor,property,,,https://en.wikipedia.org/wiki/Friction_factor,Friction factor may refer to:,Wikipedia,Q5503426,20240418.0
friction_head,friction_head,property,,,,,,,20240418.0
frictional-conduction,frictional-conduction,process,,,,,,,20240418.0
friedmann-universe,friedmann-universe,abstraction,,,https://en.wikipedia.org/wiki/Friedmann_equations,The Friedmann equations are a set of equations in physical cosmology that govern the expansion of space in homogeneous and isotropic models of the universe within the context of general relativity. They were first derived by Alexander Friedmann in 1922 from Einstein's field equations of gravitation for the Friedmann–Lemaître–Robertson–Walker metric and a perfect fluid with a given mass density ρ and pressure p. The equations for negative spatial curvature were given by Friedmann in 1924.,Wikipedia,Q467736,20240418.0
front,front,part,,,,,,,20240418.0
front,front,phenomenon,,,https://en.wikipedia.org/wiki/Front_(physics),"In physics, a front can be understood as an interface between two different possible states (either stable or unstable) in a physical system. For example, a weather front is the interface between two different density masses of air, in combustion where the flame is the interface between burned and unburned material or in population dynamics where the front is the interface between populated and unpopulated places. Fronts can be static or mobile depending on the conditions of the system, and the causes of the motion can be the variation of a free energy, where the most energetically favorable state invades the less favorable one, according to Pomeau or shape induced motion due to non-variation dynamics in the system, according to Alvarez-Socorro, Clerc, González-Cortés and Wilson.From a mathematical point of view, fronts are solutions of spatially extended systems connecting two steady states, and from dynamical systems point of view, a front corresponds to a heteroclinic orbit of the system in the co-mobile frame (or proper frame).",Wikipedia,Q28458702,20240418.0
frost-front,frost-front,phenomenon,,,https://en.wikipedia.org/wiki/Frost_line,"The frost line—also known as frost depth or freezing depth—is most commonly the depth to which the groundwater in soil is expected to freeze. The frost depth depends on the climatic conditions of an area, the heat transfer properties of the soil and adjacent materials, and on nearby heat sources. For example, snow cover and asphalt insulate the ground and homes can heat the ground (see also heat island). The line varies by latitude, it is deeper closer to the poles. Per Federal Highway Administration Publication Number FHWA-HRT-08-057, the maximum frost depth observed in the contiguous United States ranges from 0 to 8 feet (2.4 m). Below that depth, the temperature varies, but is always above 32 °F (0 °C).",Wikipedia,Q1470555,20240418.0
frost-point,frost-point,attribute,,,https://en.wikipedia.org/wiki/Dew_point#Frost_point,"The dew point is the temperature to which air must be cooled to become saturated with water vapor, assuming constant air pressure and water content. When cooled below the dew point, moisture capacity is reduced and airborne water vapor will condense to form liquid water known as dew. When this occurs via contact with a colder surface, dew will form on that surface.The dew point is affected by humidity. When there is more moisture in the air, the dew point is higher.When the temperature is below the freezing point of water, the dew point is called the frost point, as frost is formed via deposition rather than condensation.",Wikipedia,Q178828,20240418.0
froude_number,froude_number,property,,,http://en.wikipedia.org/wiki/Froude_number,"In continuum mechanics, the Froude number (Fr, after William Froude, ) is a dimensionless number defined as the ratio of the flow inertia to the external field (the latter in many applications simply due to gravity). The Froude number is based on the speed–length ratio which he defined as:",Wikipedia,Q273090,20240418.0
frozen,frozen,attribute,,,https://en.wikipedia.org/wiki/Freezing,"Freezing is a phase transition where a liquid turns into a solid when its temperature is lowered below its freezing point. In accordance with the internationally established definition, freezing means the solidification phase change of a liquid or the liquid content of a substance, usually due to cooling.For most substances, the melting and freezing points are the same temperature; however, certain substances possess differing solid-liquid transition temperatures. For example, agar displays a hysteresis in its melting point and freezing point. It melts at 85 °C (185 °F) and solidifies from 32 °C to 40 °C (89.6 °F to 104 °F).",Wikipedia,Q108000,20240418.0
fuel,fuel,matter,,,http://en.wikipedia.org/wiki/Fuel,"A fuel is any material that can be made to react with other substances so that it releases energy as thermal energy or to be used for work. The concept was originally applied solely to those materials capable of releasing chemical energy but has since also been applied to other sources of heat energy, such as nuclear energy (via nuclear fission and nuclear fusion).",Wikipedia,Q42501,20240418.0
fuel-tank,fuel-tank,phenomenon,petrol-tank,,https://en.wikipedia.org/wiki/Fuel_tank,"A fuel tank (also called a petrol tank or gas tank) is a safe container for flammable fluids, often gasoline or diesel fuel.  Though any storage tank for fuel may be so called, the term is typically applied to part of an engine system in which the fuel is stored and propelled (fuel pump) or released (pressurized gas) into an engine. Fuel tanks range in size and complexity from the small plastic tank of a butane lighter to the multi-chambered cryogenic Space Shuttle external tank.",Wikipedia,Q1411232,20240418.0
fugacity,fugacity,property,,,http://en.wikipedia.org/wiki/Fugacity,"In chemical thermodynamics, the fugacity of a real gas is an effective partial pressure which replaces the mechanical partial pressure in an accurate computation of the chemical equilibrium constant. It is equal to the pressure of an ideal gas which has the same temperature and molar Gibbs free energy as the real gas.Fugacities are determined experimentally or estimated from various models such as a Van der Waals gas that are closer to reality than an ideal gas.  The real gas pressure and fugacity are related through the dimensionless fugacity coefficient φ.",Wikipedia,Q898412,20240418.0
fumigation,fumigation,process,,,https://en.wikipedia.org/wiki/Fumigation,"Fumigation is a method of pest control or the removal of harmful microorganisms by completely filling an area with gaseous pesticides, or fumigants, to suffocate or poison the pests within. It is used to control pests in buildings (structural fumigation), soil, grain, and produce. Fumigation is also used during the processing of goods for import  or export to prevent the transfer of exotic organisms.",Wikipedia,Q60915,20240418.0
